h_m_s,XIU
2019-04-04 12:54:16,0.0
2019-04-04 12:54:17,0.0
2019-04-04 12:54:18,0.0
2019-04-04 12:54:19,0.0
2019-04-04 12:54:20,0.0
2019-04-04 12:54:21,0.0
2019-04-04 12:54:22,0.0
2019-04-04 12:54:23,0.0
2019-04-04 12:54:24,-0.0001025641025674158
2019-04-04 12:54:25,-0.0001025641025667063
2019-04-04 12:54:26,-0.00010256410256599506
2019-04-04 12:54:27,-0.00010256410256528556
2019-04-04 12:54:28,-0.00010256410256457432
2019-04-04 12:54:29,0.0
2019-04-04 12:54:30,0.0
2019-04-04 12:54:31,0.0
2019-04-04 12:54:32,0.0
2019-04-04 12:54:33,0.0
2019-04-04 12:54:34,0.0
2019-04-04 12:54:35,0.0
2019-04-04 12:54:36,0.0
2019-04-04 12:54:37,0.0
2019-04-04 12:54:38,0.0
2019-04-04 12:54:39,0.0
2019-04-04 12:54:40,0.0
2019-04-04 12:54:41,0.0
2019-04-04 12:54:42,0.0
2019-04-04 12:54:43,0.0
2019-04-04 12:54:44,0.0
2019-04-04 12:54:45,0.0
2019-04-04 12:54:46,0.0
2019-04-04 12:54:47,0.0
2019-04-04 12:54:48,0.0
2019-04-04 12:54:49,0.0
2019-04-04 12:54:50,0.0
2019-04-04 12:54:51,0.0
2019-04-04 12:54:52,0.0
2019-04-04 12:54:53,0.0
2019-04-04 12:54:54,0.0
2019-04-04 12:54:55,0.0
2019-04-04 12:54:56,0.0
2019-04-04 12:54:57,0.0
2019-04-04 12:54:58,0.0
2019-04-04 12:54:59,0.0
2019-04-04 12:55:00,0.0
2019-04-04 12:55:01,0.0
2019-04-04 12:55:02,0.0
2019-04-04 12:55:03,0.0
2019-04-04 12:55:04,0.0
2019-04-04 12:55:05,0.0
2019-04-04 12:55:06,0.0
2019-04-04 12:55:07,0.0
2019-04-04 12:55:08,0.0
2019-04-04 12:55:09,0.0
2019-04-04 12:55:10,0.0
2019-04-04 12:55:11,0.0
2019-04-04 12:55:12,0.0
2019-04-04 12:55:13,0.0
2019-04-04 12:55:14,0.0
2019-04-04 12:55:15,0.0
2019-04-04 12:55:16,0.0
2019-04-04 12:55:17,0.0
2019-04-04 12:55:18,0.0
2019-04-04 12:55:19,0.0
2019-04-04 12:55:20,0.0
2019-04-04 12:55:21,0.0
2019-04-04 12:55:22,0.0
2019-04-04 12:55:23,0.0
2019-04-04 12:55:24,0.0
2019-04-04 12:55:25,0.0
2019-04-04 12:55:26,0.0
2019-04-04 12:55:27,0.0
2019-04-04 12:55:28,0.0
2019-04-04 12:55:29,0.0
2019-04-04 12:55:30,0.0
2019-04-04 12:55:31,0.0
2019-04-04 12:55:32,0.0
2019-04-04 12:55:33,0.0
2019-04-04 12:55:34,0.0
2019-04-04 12:55:35,0.0
2019-04-04 12:55:36,0.0
2019-04-04 12:55:37,0.0
2019-04-04 12:55:38,0.0
2019-04-04 12:55:39,0.0
2019-04-04 12:55:40,0.0
2019-04-04 12:55:41,0.0
2019-04-04 12:55:42,0.0
2019-04-04 12:55:43,0.0
2019-04-04 12:55:44,0.0
2019-04-04 12:55:45,0.0
2019-04-04 12:55:46,0.0
2019-04-04 12:55:47,0.0
2019-04-04 12:55:48,0.0
2019-04-04 12:55:49,0.0
2019-04-04 12:55:50,0.0
2019-04-04 12:55:51,0.0
2019-04-04 12:55:52,0.0
2019-04-04 12:55:53,0.0
2019-04-04 12:55:54,0.0
2019-04-04 12:55:55,0.0
2019-04-04 12:55:56,0.0
2019-04-04 12:55:57,0.0
2019-04-04 12:55:58,0.0
2019-04-04 12:55:59,0.0
2019-04-04 12:56:00,0.0
2019-04-04 12:56:01,0.0
2019-04-04 12:56:02,0.0
2019-04-04 12:56:03,0.0
2019-04-04 12:56:04,0.0
2019-04-04 12:56:05,0.0
2019-04-04 12:56:06,0.0
2019-04-04 12:56:07,0.0
2019-04-04 12:56:08,0.0
2019-04-04 12:56:09,0.0
2019-04-04 12:56:10,0.0
2019-04-04 12:56:11,0.0
2019-04-04 12:56:12,0.0
2019-04-04 12:56:13,0.0
2019-04-04 12:56:14,0.0
2019-04-04 12:56:15,0.0
2019-04-04 12:56:16,0.0
2019-04-04 12:56:17,0.0
2019-04-04 12:56:18,0.0
2019-04-04 12:56:19,0.0
2019-04-04 12:56:20,0.0
2019-04-04 12:56:21,0.0
2019-04-04 12:56:22,0.0
2019-04-04 12:56:23,0.0
2019-04-04 12:56:24,0.0
2019-04-04 12:56:25,0.0
2019-04-04 12:56:26,0.0
2019-04-04 12:56:27,0.0
2019-04-04 12:56:28,0.0
2019-04-04 12:56:29,0.0
2019-04-04 12:56:30,0.0
2019-04-04 12:56:31,0.0
2019-04-04 12:56:32,0.0
2019-04-04 12:56:33,0.0
2019-04-04 12:56:34,0.0
2019-04-04 12:56:35,0.0
2019-04-04 12:56:36,0.0
2019-04-04 12:56:37,0.0
2019-04-04 12:56:38,0.0
2019-04-04 12:56:39,0.0
2019-04-04 12:56:40,0.0
2019-04-04 12:56:41,0.0
2019-04-04 12:56:42,0.0
2019-04-04 12:56:43,0.0
2019-04-04 12:56:44,0.0
2019-04-04 12:56:45,0.0
2019-04-04 12:56:46,0.0
2019-04-04 12:56:47,0.0
2019-04-04 12:56:48,0.0
2019-04-04 12:56:49,0.0
2019-04-04 12:56:50,0.0
2019-04-04 12:56:51,0.0
2019-04-04 12:56:52,0.0
2019-04-04 12:56:53,0.0
2019-04-04 12:56:54,0.0
2019-04-04 12:56:55,0.0
2019-04-04 12:56:56,0.0
2019-04-04 12:56:57,0.0
2019-04-04 12:56:58,0.0
2019-04-04 12:56:59,0.0
2019-04-04 12:57:00,0.0
2019-04-04 12:57:01,0.0
2019-04-04 12:57:02,0.0
2019-04-04 12:57:03,0.0
2019-04-04 12:57:04,0.0
2019-04-04 12:57:05,0.0
2019-04-04 12:57:06,0.0
2019-04-04 12:57:07,0.0
2019-04-04 12:57:08,0.0
2019-04-04 12:57:09,0.0
2019-04-04 12:57:10,0.0
2019-04-04 12:57:11,0.0
2019-04-04 12:57:12,0.0
2019-04-04 12:57:13,0.0
2019-04-04 12:57:14,0.0
2019-04-04 12:57:15,0.0
2019-04-04 12:57:16,0.0
2019-04-04 12:57:17,0.0
2019-04-04 12:57:18,0.0
2019-04-04 12:57:19,0.0
2019-04-04 12:57:20,0.0
2019-04-04 12:57:21,0.0
2019-04-04 12:57:22,0.0
2019-04-04 12:57:23,0.0
2019-04-04 12:57:24,0.0
2019-04-04 12:57:25,0.0
2019-04-04 12:57:26,0.0
2019-04-04 12:57:27,0.0
2019-04-04 12:57:28,0.0
2019-04-04 12:57:29,0.0
2019-04-04 12:57:30,0.0
2019-04-04 12:57:31,0.0
2019-04-04 12:57:32,0.0
2019-04-04 12:57:33,0.0
2019-04-04 12:57:34,0.0
2019-04-04 12:57:35,0.0
2019-04-04 12:57:36,0.0
2019-04-04 12:57:37,0.0
2019-04-04 12:57:38,0.0
2019-04-04 12:57:39,0.0
2019-04-04 12:57:40,0.0
2019-04-04 12:57:41,0.0
2019-04-04 12:57:42,0.0
2019-04-04 12:57:43,0.0
2019-04-04 12:57:44,0.0
2019-04-04 12:57:45,0.0
2019-04-04 12:57:46,0.0
2019-04-04 12:57:47,0.0
2019-04-04 12:57:48,0.0
2019-04-04 12:57:49,0.0
2019-04-04 12:57:50,0.0
2019-04-04 12:57:51,0.0
2019-04-04 12:57:52,0.0
2019-04-04 12:57:53,0.0
2019-04-04 12:57:54,0.0
2019-04-04 12:57:55,0.0
2019-04-04 12:57:56,0.0
2019-04-04 12:57:57,0.0
2019-04-04 12:57:58,0.0
2019-04-04 12:57:59,0.0
2019-04-04 12:58:00,0.0
2019-04-04 12:58:01,0.0
2019-04-04 12:58:02,0.0
2019-04-04 12:58:03,0.0
2019-04-04 12:58:04,0.0
2019-04-04 12:58:05,0.0
2019-04-04 12:58:06,0.0
2019-04-04 12:58:07,0.0
2019-04-04 12:58:08,0.0
2019-04-04 12:58:09,0.0
2019-04-04 12:58:10,0.0
2019-04-04 12:58:11,0.0
2019-04-04 12:58:12,0.0
2019-04-04 12:58:13,0.0
2019-04-04 12:58:14,0.0
2019-04-04 12:58:15,0.0
2019-04-04 12:58:16,0.0
2019-04-04 12:58:17,0.0
2019-04-04 12:58:18,0.0
2019-04-04 12:58:19,0.0
2019-04-04 12:58:20,0.0
2019-04-04 12:58:21,0.0
2019-04-04 12:58:22,0.0
2019-04-04 12:58:23,0.0
2019-04-04 12:58:24,0.0
2019-04-04 12:58:25,0.0
2019-04-04 12:58:26,0.0
2019-04-04 12:58:27,0.0
2019-04-04 12:58:28,0.0
2019-04-04 12:58:29,0.0
2019-04-04 12:58:30,0.0
2019-04-04 12:58:31,0.0
2019-04-04 12:58:32,0.0
2019-04-04 12:58:33,0.0
2019-04-04 12:58:34,0.0
2019-04-04 12:58:35,0.0
2019-04-04 12:58:36,0.0
2019-04-04 12:58:37,0.0
2019-04-04 12:58:38,0.0
2019-04-04 12:58:39,0.0
2019-04-04 12:58:40,0.0
2019-04-04 12:58:41,0.0
2019-04-04 12:58:42,0.0
2019-04-04 12:58:43,0.0
2019-04-04 12:58:44,0.0
2019-04-04 12:58:45,0.0
2019-04-04 12:58:46,0.0
2019-04-04 12:58:47,0.0
2019-04-04 12:58:48,0.0
2019-04-04 12:58:49,0.0
2019-04-04 12:58:50,0.0
2019-04-04 12:58:51,0.0
2019-04-04 12:58:52,0.0
2019-04-04 12:58:53,0.0
2019-04-04 12:58:54,0.0
2019-04-04 12:58:55,0.0
2019-04-04 12:58:56,0.0
2019-04-04 12:58:57,0.0
2019-04-04 12:58:58,0.0
2019-04-04 12:58:59,0.0
2019-04-04 12:59:00,0.0
2019-04-04 12:59:01,0.0
2019-04-04 12:59:02,0.0
2019-04-04 12:59:03,0.0
2019-04-04 12:59:04,0.0
2019-04-04 12:59:05,0.0
2019-04-04 12:59:06,0.0
2019-04-04 12:59:07,0.0
2019-04-04 12:59:08,0.0
2019-04-04 12:59:09,0.0
2019-04-04 12:59:10,0.0
2019-04-04 12:59:11,0.0
2019-04-04 12:59:12,0.0
2019-04-04 12:59:13,0.0
2019-04-04 12:59:14,0.0
2019-04-04 12:59:15,0.0
2019-04-04 12:59:16,0.0
2019-04-04 12:59:17,0.0
2019-04-04 12:59:18,0.0
2019-04-04 12:59:19,0.0
2019-04-04 12:59:20,0.0
2019-04-04 12:59:21,0.0
2019-04-04 12:59:22,0.0
2019-04-04 12:59:23,0.0
2019-04-04 12:59:24,0.0
2019-04-04 12:59:25,0.0
2019-04-04 12:59:26,0.0
2019-04-04 12:59:27,0.0
2019-04-04 12:59:28,0.0
2019-04-04 12:59:29,0.0
2019-04-04 12:59:30,0.0
2019-04-04 12:59:31,0.0
2019-04-04 12:59:32,0.0
2019-04-04 12:59:33,0.0
2019-04-04 12:59:34,0.0
2019-04-04 12:59:35,0.0
2019-04-04 12:59:36,0.0
2019-04-04 12:59:37,0.0
2019-04-04 12:59:38,0.0
2019-04-04 12:59:39,0.0
2019-04-04 12:59:40,0.0
2019-04-04 12:59:41,0.0
2019-04-04 12:59:42,0.0
2019-04-04 12:59:43,0.0
2019-04-04 12:59:44,0.0
2019-04-04 12:59:45,0.0
2019-04-04 12:59:46,0.0
2019-04-04 12:59:47,0.0
2019-04-04 12:59:48,0.0
2019-04-04 12:59:49,0.0
2019-04-04 12:59:50,0.0
2019-04-04 12:59:51,0.0
2019-04-04 12:59:52,0.0
2019-04-04 12:59:53,0.0
2019-04-04 12:59:54,0.0
2019-04-04 12:59:55,0.0
2019-04-04 12:59:56,0.0
2019-04-04 12:59:57,0.0
2019-04-04 12:59:58,0.0
2019-04-04 12:59:59,0.0
2019-04-04 13:00:00,0.0
2019-04-04 13:00:01,0.0
2019-04-04 13:00:02,0.0
2019-04-04 13:00:03,0.0
2019-04-04 13:00:04,0.0
2019-04-04 13:00:05,0.0
2019-04-04 13:00:06,0.0
2019-04-04 13:00:07,0.0
2019-04-04 13:00:08,0.0
2019-04-04 13:00:09,0.0
2019-04-04 13:00:10,0.0
2019-04-04 13:00:11,0.0
2019-04-04 13:00:12,0.0
2019-04-04 13:00:13,0.0
2019-04-04 13:00:14,0.0
2019-04-04 13:00:15,0.0
2019-04-04 13:00:16,0.0
2019-04-04 13:00:17,0.0
2019-04-04 13:00:18,0.0
2019-04-04 13:00:19,0.0
2019-04-04 13:00:20,0.0
2019-04-04 13:00:21,0.0
2019-04-04 13:00:22,0.0
2019-04-04 13:00:23,0.0
2019-04-04 13:00:24,0.0
2019-04-04 13:00:25,0.0
2019-04-04 13:00:26,0.0
2019-04-04 13:00:27,0.0
2019-04-04 13:00:28,0.0
2019-04-04 13:00:29,0.0
2019-04-04 13:00:30,0.0
2019-04-04 13:00:31,0.0
2019-04-04 13:00:32,0.0
2019-04-04 13:00:33,0.0
2019-04-04 13:00:34,0.0
2019-04-04 13:00:35,0.0
2019-04-04 13:00:36,0.0
2019-04-04 13:00:37,0.0
2019-04-04 13:00:38,0.0
2019-04-04 13:00:39,0.0
2019-04-04 13:00:40,0.0
2019-04-04 13:00:41,0.0
2019-04-04 13:00:42,0.0
2019-04-04 13:00:43,0.0
2019-04-04 13:00:44,0.0
2019-04-04 13:00:45,0.0
2019-04-04 13:00:46,0.0
2019-04-04 13:00:47,0.0
2019-04-04 13:00:48,0.0
2019-04-04 13:00:49,0.0
2019-04-04 13:00:50,0.0
2019-04-04 13:00:51,0.0
2019-04-04 13:00:52,0.0
2019-04-04 13:00:53,0.0
2019-04-04 13:00:54,0.0
2019-04-04 13:00:55,0.0
2019-04-04 13:00:56,0.0
2019-04-04 13:00:57,0.0
2019-04-04 13:00:58,0.0
2019-04-04 13:00:59,0.0
2019-04-04 13:01:00,0.0
2019-04-04 13:01:01,0.0
2019-04-04 13:01:02,0.0
2019-04-04 13:01:03,0.0
2019-04-04 13:01:04,0.0
2019-04-04 13:01:05,0.0
2019-04-04 13:01:06,0.0
2019-04-04 13:01:07,0.0
2019-04-04 13:01:08,0.0
2019-04-04 13:01:09,0.0
2019-04-04 13:01:10,0.0
2019-04-04 13:01:11,0.0
2019-04-04 13:01:12,0.0
2019-04-04 13:01:13,0.0
2019-04-04 13:01:14,0.0
2019-04-04 13:01:15,0.0
2019-04-04 13:01:16,0.0
2019-04-04 13:01:17,0.0
2019-04-04 13:01:18,0.0
2019-04-04 13:01:19,0.0
2019-04-04 13:01:20,0.0
2019-04-04 13:01:21,0.0
2019-04-04 13:01:22,0.0
2019-04-04 13:01:23,0.0
2019-04-04 13:01:24,0.0
2019-04-04 13:01:25,0.0
2019-04-04 13:01:26,0.0
2019-04-04 13:01:27,0.0
2019-04-04 13:01:28,0.0
2019-04-04 13:01:29,0.0
2019-04-04 13:01:30,0.0
2019-04-04 13:01:31,0.0
2019-04-04 13:01:32,0.0
2019-04-04 13:01:33,0.0
2019-04-04 13:01:34,0.0
2019-04-04 13:01:35,0.0
2019-04-04 13:01:36,0.0
2019-04-04 13:01:37,0.0
2019-04-04 13:01:38,0.0
2019-04-04 13:01:39,0.0
2019-04-04 13:01:40,0.0
